age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,y
58.0,5.0,0,1.0,0,0.0499590609522019,0,1,1.0,14,7,0.211519364448858,2,0.0,0
34.0,7.0,1,2.0,0,0.0449389941074616,1,0,1.0,15,10,0.0238331678252234,1,0.0802752293577981,0
45.0,2.0,1,2.0,0,0.0383082106280452,0,0,1.0,21,8,0.166832174776564,6,0.0,0
28.0,1.0,0,1.0,0,0.0471268842028966,0,0,1.0,5,7,0.0410460112545514,2,0.0,1
31.0,3.0,1,0.0,0,0.0457980429792888,1,0,1.0,17,4,0.0625620655412115,2,0.3704128440366973,0
40.0,2.0,1,2.0,0,0.0452745600730191,0,0,,16,6,0.0556107249255213,6,0.0,0
30.0,1.0,0,1.0,0,0.0912470973543979,0,0,1.0,2,2,0.0456802383316782,2,0.0,0
34.0,6.0,1,1.0,0,0.0426034549871813,1,1,,27,5,0.1615359152598477,2,0.0,0
40.0,3.0,1,1.0,0,0.057247553724111,0,1,,12,6,0.0450182058920887,1,0.0,0
59.0,10.0,1,0.0,0,0.0636233070697037,0,0,,18,6,0.0450182058920887,2,0.0,0
43.0,5.0,0,2.0,0,0.0581200252345606,1,0,,19,5,0.0837471036080768,2,0.0,0
41.0,2.0,1,2.0,0,0.0440799452356344,0,0,1.0,29,1,0.0122476001324064,2,0.3061926605504587,0
33.0,5.0,1,1.0,0,0.0445900055032818,0,0,1.0,21,8,0.0287984111221449,2,0.0,0
33.0,2.0,1,1.0,0,0.0986966617897746,1,0,1.0,20,4,0.0423700761337305,2,0.0,0
36.0,3.0,1,1.0,0,0.044643696057771,0,0,,3,6,0.0926845415425355,1,0.0,0
32.0,4.0,0,1.0,0,0.0613683037811573,0,0,1.0,25,7,0.0595829195630585,2,0.0,0
25.0,7.0,1,1.0,0,0.0447108092508825,1,0,1.0,18,7,0.0731545845746441,1,0.0,0
25.0,3.0,1,1.0,0,0.0434490812203863,1,0,,12,5,0.0784508440913604,3,0.0,0
38.0,5.0,0,2.0,0,0.0474356048912095,0,0,1.0,20,8,0.0248262164846077,3,0.0,0
34.0,2.0,1,2.0,0,0.0462946806083139,1,0,1.0,22,4,0.050314465408805,1,0.0,0
67.0,3.0,1,1.0,0,0.2639696111461591,0,0,1.0,27,10,0.0724925521350546,2,0.0,0
32.0,3.0,1,1.0,0,0.0436235755224762,1,0,,30,5,0.0642171466401853,1,0.0,0
45.0,9.0,1,0.0,0,0.1431658635454557,0,0,1.0,13,8,0.1761006289308176,2,0.0,0
33.0,3.0,1,0.0,0,0.0513281700916766,1,0,,21,5,0.0993048659384309,2,0.0,0
38.0,7.0,1,0.0,0,0.0969919866847424,1,0,1.0,20,4,0.0635551142005958,2,0.3623853211009174,0
32.0,5.0,1,1.0,0,0.0591938363243446,1,0,,12,5,0.0973187686196623,2,0.0,0
54.0,10.0,1,2.0,0,0.126374142628958,1,1,,21,5,0.0271433300231711,6,0.0,0
51.0,7.0,1,1.0,0,0.0490328988872632,1,0,,8,5,0.0602449520026481,1,0.0,0
42.0,3.0,1,0.0,0,0.0428719077596273,1,0,1.0,22,7,0.0539556438265475,3,0.0,0
41.0,7.0,1,1.0,0,0.0846431591522261,1,0,1.0,22,7,0.0066203243958953,12,0.0,0
39.0,2.0,1,2.0,0,0.0924551348304049,0,1,1.0,18,8,0.0231711353856338,3,0.0,0
38.0,3.0,1,1.0,0,0.0493147742983315,1,0,,11,6,0.1976166832174776,1,0.0,0
39.0,2.0,1,1.0,0,0.0588582703587871,1,0,,27,5,0.3853028798411122,2,0.0,0
46.0,3.0,1,0.0,0,0.0834485443148414,0,0,1.0,20,4,0.0903674280039722,2,0.0,0
50.0,6.0,1,2.0,0,0.0684957248895987,0,1,1.0,6,2,0.2462760675273088,3,0.0,0
33.0,3.0,1,1.0,0,0.0456235486771989,1,0,,19,5,0.1191658391261171,1,0.0,0
37.0,5.0,1,1.0,0,0.0663883706258976,1,0,,19,5,0.0744786494538232,3,0.0,0
31.0,2.0,1,2.0,0,0.1560381739842418,0,0,1.0,29,8,0.012909632571996,13,0.0,0
34.0,3.0,1,,0,0.0467778955987168,0,0,1.0,15,6,0.0572658060244952,1,0.0,1
34.0,2.0,1,2.0,0,0.0444692017556811,1,0,1.0,7,8,0.0854021847070506,1,0.1146788990825688,1
36.0,2.0,1,2.0,0,0.0474490275298318,1,0,1.0,6,5,0.1036080767957629,1,0.1949541284403669,0
40.0,5.0,1,1.0,0,0.0459322693655118,0,0,,20,6,0.1317444554783184,22,0.0,0
40.0,3.0,1,1.0,0,0.0639454503966389,0,0,1.0,1,6,0.1026150281363786,1,0.0,1
41.0,5.0,1,1.0,0,0.0587777345270533,0,0,1.0,11,2,0.0347567030784508,3,0.0,1
52.0,2.0,1,2.0,0,0.0869250077180172,0,0,1.0,25,8,0.017212843429328,6,0.0,0
40.0,1.0,0,1.0,0,0.0563885048522838,1,0,,12,5,0.054617676266137,2,0.0,0
48.0,3.0,0,,0,0.0502140910860256,1,0,1.0,18,5,0.0407149950347567,1,0.0,0
33.0,2.0,1,1.0,0,0.0458920014496449,0,0,1.0,20,8,0.0566037735849056,3,0.0,0
44.0,5.0,1,1.0,0,0.0444692017556811,0,0,1.0,12,8,0.017212843429328,2,0.0,0
55.0,2.0,1,2.0,0,0.0576099649669131,0,1,1.0,8,7,0.0393909301555776,1,0.0,0
51.0,7.0,1,1.0,0,0.0802002657682447,0,0,0.0,28,1,0.0476663356504468,2,0.0,0
34.0,2.0,0,2.0,0,0.0455967033999543,0,0,1.0,5,2,0.0751406818934127,1,0.0,0
58.0,10.0,1,,0,0.1239312223996993,1,0,1.0,23,7,0.0830850711684872,1,0.0,0
39.0,2.0,0,2.0,0,0.0554220748714782,1,0,1.0,27,8,0.0109235352532274,3,0.0,0
27.0,0.0,0,1.0,0,0.0884417658823371,0,0,1.0,5,8,0.0337636544190665,1,0.1272935779816513,0
55.0,2.0,1,,0,0.0444960470329257,1,0,,19,5,0.030122476001324,1,0.0,0
35.0,5.0,0,1.0,0,0.0437846471859438,0,0,,2,7,0.04303210857332,2,0.0,0
37.0,5.0,0,2.0,0,0.0889652487886068,1,0,1.0,9,4,0.2701092353525323,2,0.0,0
52.0,5.0,1,1.0,0,0.047100038925652,1,1,1.0,24,2,0.0370738166170142,1,0.3142201834862385,0
41.0,3.0,1,1.0,0,0.0518784982751909,1,0,1.0,12,5,0.1519364448857994,1,0.0,0
52.0,7.0,1,1.0,0,0.0759721346022201,0,1,1.0,12,8,0.1982787156570672,3,0.0,0
34.0,3.0,0,1.0,0,0.0944416853465054,1,0,,27,5,0.0142336974511751,5,0.0,0
53.0,2.0,1,0.0,0,0.0478919746043677,0,0,1.0,19,11,0.0403839788149619,1,0.0,0
33.0,2.0,0,2.0,0,0.0866565549455712,0,0,1.0,29,6,0.138033763654419,2,0.0,1
47.0,4.0,1,1.0,0,0.0444692017556811,0,0,,26,6,0.0562727573651108,8,0.0,0
35.0,3.0,1,1.0,0,0.1305217379632488,1,1,1.0,30,1,0.0463422707712677,1,0.3061926605504587,0
33.0,2.0,0,2.0,0,0.0700930188856525,0,0,1.0,8,8,0.0619000331016219,2,0.0,0
55.0,3.0,1,0.0,0,0.0964550811398504,0,0,0.0,21,4,0.0721615359152598,1,0.0,0
58.0,4.0,1,0.0,0,0.0580663346800714,1,0,1.0,11,8,0.0668652763985435,1,0.5298165137614679,1
44.0,7.0,1,1.0,0,0.0479859330747238,1,0,1.0,9,7,0.0231711353856338,1,0.0,0
25.0,1.0,0,1.0,0,0.0876498302036214,1,0,,28,5,0.0066203243958953,1,0.0,0
37.0,5.0,0,1.0,0,0.1174346653065059,1,0,1.0,6,5,0.0009930486593843,11,0.4036697247706422,0
41.0,3.0,1,0.0,0,0.072213795787976,1,0,1.0,15,5,0.1618669314796425,7,0.0,0
34.0,3.0,0,1.0,0,0.0473550690594757,0,0,1.0,3,3,0.1145316120489904,3,0.0,1
36.0,1.0,1,1.0,0,0.0658648877196279,0,0,,6,6,0.0814299900695134,3,0.0,0
44.0,4.0,1,2.0,0,0.0462678353310693,0,0,1.0,28,8,0.0271433300231711,4,0.0,0
34.0,6.0,1,2.0,0,0.0479859330747238,0,0,1.0,20,11,0.1214829526646805,1,0.0,0
56.0,3.0,1,0.0,0,0.0850189930336505,0,0,,9,6,0.1373717312148295,2,0.0,0
43.0,2.0,1,2.0,0,0.0496771855411336,1,0,,8,5,0.6895067858325058,2,0.0,1
28.0,3.0,0,1.0,0,0.09026724473497,1,0,1.0,15,5,0.0059582919563058,4,0.0,0
54.0,3.0,1,1.0,0,0.0617978282170709,1,0,,5,5,0.0867262495862297,1,0.0,0
37.0,5.0,1,1.0,0,0.0455295902068428,0,0,1.0,21,7,0.0619000331016219,1,0.0,0
59.0,4.0,1,2.0,0,0.0714889733023717,0,0,1.0,19,2,0.0721615359152598,4,0.1089449541284403,1
58.0,3.0,1,1.0,0,0.0517576945275902,0,1,0.0,17,7,0.0860642171466401,3,0.0,0
56.0,2.0,1,2.0,0,0.0581066025959383,1,0,,9,6,0.0595829195630585,5,0.0,0
32.0,3.0,0,1.0,0,0.0525764754835505,0,1,1.0,28,5,0.030122476001324,3,0.0,0
42.0,2.0,0,2.0,0,0.0515160870323888,0,0,1.0,13,8,0.0407149950347567,2,0.0,0
52.0,10.0,1,0.0,0,0.0492073931893531,0,0,1.0,31,7,0.129427341939755,4,0.0,0
46.0,2.0,1,2.0,0,0.0574086253875786,1,0,1.0,8,4,0.0562727573651108,1,0.0,0
37.0,7.0,1,2.0,0,0.0969919866847424,1,0,1.0,27,4,0.0397219463753723,1,0.0,1
39.0,3.0,1,0.0,0,0.0562677011046831,1,0,,26,5,0.0324395895398874,2,0.0,0
31.0,7.0,1,1.0,0,0.0486839102830834,1,0,1.0,17,4,0.0910294604435617,1,0.0,0
59.0,9.0,1,0.0,0,0.0444692017556811,0,0,1.0,27,8,0.0238331678252234,11,0.0,0
38.0,3.0,1,1.0,0,0.0628582166682326,1,0,1.0,11,5,0.1549155908639523,2,0.0,0
58.0,2.0,1,1.0,0,0.0449658393847062,0,0,1.0,18,8,0.0264812975835815,11,0.0,0
34.0,2.0,0,2.0,0,0.0535026375484892,1,1,1.0,20,11,0.0883813306852035,1,0.2121559633027523,0
40.0,1.0,1,1.0,0,0.0398786593468544,1,0,,26,5,0.2482621648460774,1,0.0,0
,8.0,0,1.0,0,0.0483751895947705,0,0,0.0,11,5,0.0556107249255213,5,0.4266055045871559,0
34.0,5.0,1,1.0,0,0.0472745332277419,1,1,1.0,8,4,0.1228070175438596,2,0.0,0
31.0,5.0,0,2.0,0,0.0503483174722486,1,0,1.0,12,8,0.041708043694141,2,0.0,0
39.0,7.0,0,1.0,0,0.0611401189245781,1,0,,12,5,0.0989738497186362,3,0.0,0
34.0,6.0,1,2.0,0,0.0492342384665977,1,0,,16,5,0.0850711684872558,1,0.0,0
,3.0,1,1.0,0,0.0472074200346304,1,1,1.0,17,4,0.0744786494538232,3,0.0,0
41.0,2.0,1,2.0,0,0.1888699480543885,1,0,1.0,1,6,0.0940086064217146,1,0.0,0
40.0,2.0,1,2.0,0,0.0445363149487926,1,0,1.0,18,11,0.0711684872558755,3,0.0,0
45.0,5.0,0,1.0,0,0.0499724835908242,1,0,,30,5,0.2936113869579609,4,0.0,1
36.0,2.0,1,2.0,0,0.0525898981221728,1,0,,26,5,0.066203243958954,1,0.0,0
53.0,2.0,1,2.0,0,0.0445228923101703,0,0,,20,6,0.0049652432969215,6,0.0,0
,8.0,0,1.0,0,0.1584810942135004,0,0,1.0,25,8,0.0509764978483945,2,0.0,0
42.0,6.0,1,0.0,0,0.0471268842028966,1,0,,8,5,0.1026150281363786,1,0.0,0
48.0,3.0,1,1.0,0,0.0557576408370357,1,0,,19,5,0.0698444223766964,1,0.0,0
34.0,2.0,1,2.0,0,0.0445765828646595,0,0,1.0,25,8,0.054617676266137,4,0.0,0
36.0,7.0,1,1.0,0,0.0507778419081623,1,0,1.0,31,7,0.0321085733200926,4,0.0,0
43.0,10.0,1,1.0,0,0.0514489738392773,1,0,,20,5,0.0036411784177424,13,0.0,0
36.0,3.0,1,1.0,0,0.0503617401108709,1,0,,21,5,0.0847401522674611,5,0.0,0
49.0,3.0,1,1.0,0,0.0383753238211567,1,0,1.0,14,5,0.1833829857663025,1,0.0,1
55.0,10.0,1,1.0,0,0.0507241513536731,0,0,,17,6,0.0936775902019198,4,0.0,0
53.0,10.0,1,1.0,0,0.0533952564395108,1,0,1.0,22,4,0.1214829526646805,2,0.0,1
42.0,5.0,1,1.0,0,0.0578113045462477,1,0,1.0,11,8,0.0479973518702416,1,0.0905963302752293,1
45.0,7.0,1,1.0,0,0.1162266278304989,1,1,,21,10,0.0605759682224429,1,0.0,1
31.0,3.0,1,1.0,0,0.0611535415632004,1,0,,21,5,0.0092684541542535,1,0.0,0
32.0,7.0,1,2.0,0,0.0444692017556811,1,0,,5,5,0.0443561734524991,1,0.0,0
36.0,3.0,1,1.0,0,0.0761063609884431,1,0,,17,6,0.0741476332340284,2,0.0,0
56.0,10.0,1,1.0,0,0.0584824364773627,0,0,0.0,3,7,0.1155246607083747,2,0.0,1
46.0,7.0,1,1.0,0,0.0588180024429202,1,0,,8,5,0.0135716650115855,2,0.0,0
41.0,9.0,0,1.0,0,0.0475698312774325,0,0,1.0,9,7,0.0238331678252234,2,0.0,0
31.0,7.0,1,1.0,0,0.0444692017556811,1,1,,6,5,0.0463422707712677,2,0.0,0
32.0,5.0,1,1.0,0,0.048039623629213,1,0,1.0,19,8,0.0542866600463422,2,0.0,0
38.0,2.0,1,2.0,0,0.0435296170521201,1,0,1.0,30,1,0.0450182058920887,1,0.003440366972477,0
49.0,10.0,0,0.0,0,0.3910954215379659,0,0,,17,6,0.0297914597815292,1,0.0,0
46.0,2.0,0,0.0,0,0.0516905813344787,0,0,,17,6,0.0377358490566037,3,0.0,0
29.0,5.0,0,1.0,0,0.0516368907799895,1,0,1.0,18,5,0.125124131082423,1,0.0,0
36.0,7.0,1,,0,0.0756499912752848,0,0,1.0,19,11,0.0354187355180403,1,0.0,0
38.0,7.0,1,1.0,0,0.0693279284841814,1,0,1.0,15,5,0.0973187686196623,2,0.0,0
53.0,5.0,1,1.0,0,0.0799989261889102,1,0,,30,5,0.038728897715988,1,0.0,0
43.0,2.0,1,2.0,0,0.0816096428235862,1,0,,15,5,0.1036080767957629,7,0.0,0
41.0,2.0,1,2.0,0,0.046831586153206,1,1,,5,5,0.0125786163522012,1,0.0,0
42.0,2.0,0,1.0,0,0.1749372491644407,0,0,1.0,5,8,0.0254882489241972,2,0.0,0
55.0,3.0,1,1.0,0,0.0661199178534516,1,0,1.0,3,4,0.0966567361800728,1,0.3107798165137614,1
39.0,7.0,1,1.0,0,0.0834351216762191,1,1,0.0,25,7,0.0844091360476663,2,0.0,0
30.0,7.0,0,1.0,0,0.0455564354840874,1,0,1.0,6,8,0.038728897715988,6,0.1295871559633027,0
41.0,3.0,1,1.0,0,0.0549388598810754,1,0,1.0,15,5,0.1416749420721615,3,0.0,0
44.0,0.0,1,2.0,0,0.0468584314304506,0,0,1.0,8,8,0.0403839788149619,2,0.0,0
58.0,2.0,1,2.0,0,0.0484825707037489,0,0,1.0,16,7,0.0383978814961933,4,0.0,0
35.0,10.0,1,0.0,0,0.0482946537630367,1,0,1.0,29,1,0.0436941410129096,1,0.0,0
27.0,3.0,1,1.0,0,0.056173742634327,1,0,1.0,17,4,0.3727242634889109,3,0.0,0
34.0,1.0,1,1.0,0,0.0624152695936967,0,0,1.0,17,12,0.107911287653095,2,0.146788990825688,1
25.0,1.0,1,1.0,0,0.0454356317364867,1,0,1.0,23,7,0.0996358821582257,2,0.0,0
36.0,3.0,1,1.0,0,0.0444692017556811,0,0,,20,6,0.1085733200926845,3,0.0,0
38.0,3.0,1,1.0,0,0.0392612179702285,1,0,,9,5,0.1350546176762661,1,0.0,0
30.0,7.0,1,1.0,0,0.0446168507805264,1,0,1.0,11,5,0.0506454816285998,1,0.0,0
47.0,3.0,1,1.0,1,0.0372880900927504,1,0,1.0,30,7,0.0221780867262495,2,0.0,0
41.0,1.0,1,1.0,0,0.0550328183514315,1,0,1.0,8,5,0.0969877523998676,2,0.0,0
36.0,2.0,0,2.0,0,0.0893410826700312,0,0,1.0,18,11,0.1002979145978153,1,0.0,0
63.0,6.0,1,1.0,0,0.0968711829371417,0,0,0.0,4,8,0.0814299900695134,2,0.2155963302752293,1
,2.0,0,2.0,0,0.0543482637816942,1,0,1.0,30,4,0.0380668652763985,1,0.0,0
32.0,2.0,1,2.0,0,0.0631266694406786,0,0,1.0,7,8,0.0370738166170142,2,0.0,0
57.0,10.0,1,0.0,0,0.0553146937624998,0,0,0.0,7,7,0.0893743793445878,1,0.0,0
48.0,2.0,1,2.0,0,0.0598649682554596,0,0,1.0,5,8,0.1274412446209864,1,0.0745412844036697,1
49.0,1.0,1,1.0,0,0.0595294022899021,0,0,1.0,4,8,0.046011254551473,1,0.0,0
50.0,5.0,1,1.0,0,0.0368451430182145,1,1,,28,5,0.283349884144323,2,0.0,0
33.0,3.0,1,0.0,0,0.060106575750661,1,0,,21,5,0.1377027474346243,2,0.0,0
53.0,1.0,1,1.0,0,0.0323217138024993,1,0,,28,5,0.0691823899371069,1,0.0,0
30.0,0.0,1,2.0,0,0.0444692017556811,1,0,1.0,18,11,0.248924197285667,1,0.0,0
38.0,5.0,1,1.0,0,0.0544019543361834,0,0,1.0,7,8,0.0844091360476663,3,0.0,0
44.0,2.0,1,1.0,0,0.1553670420531268,1,0,1.0,23,7,0.0652101952995696,16,0.0,0
39.0,7.0,0,1.0,0,0.0446571186963933,1,1,,13,5,0.0049652432969215,9,0.0,0
45.0,5.0,0,,0,0.1398773170829921,1,1,1.0,18,11,0.0162197947699437,1,0.198394495412844,0
36.0,3.0,1,1.0,0,0.0585495496704742,1,0,1.0,14,5,0.0728235683548493,4,0.0,1
38.0,3.0,1,1.0,0,0.0444692017556811,1,0,1.0,13,5,0.0175438596491228,5,0.4013761467889908,0
36.0,9.0,1,1.0,0,0.0500932873384249,1,0,,30,5,0.0817610062893081,1,0.0,0
30.0,2.0,0,2.0,0,0.0542140373954712,1,0,1.0,16,4,0.0115855676928169,1,0.393348623853211,0
28.0,5.0,1,2.0,0,0.0524422490973275,1,1,,18,6,0.0165508109897385,3,0.0,0
26.0,0.0,1,2.0,0,0.0505630796902055,1,1,,23,5,0.0079443892750744,18,0.0,0
54.0,,1,1.0,0,0.0740795425564757,0,0,1.0,12,11,0.033101621979477,1,0.1146788990825688,1
38.0,7.0,1,2.0,0,0.0711534073368142,0,0,1.0,27,3,0.0529625951671631,2,0.1502293577981651,1
32.0,5.0,0,2.0,0,0.0444692017556811,0,0,1.0,7,8,0.0873882820258192,2,0.0,0
50.0,7.0,1,1.0,0,0.0471805747573858,0,1,1.0,17,11,0.0476663356504468,1,0.0,0
43.0,3.0,1,1.0,0,0.0534221017167554,1,0,,7,5,0.0741476332340284,3,0.0,0
48.0,7.0,1,1.0,0,0.0459725372813787,0,0,1.0,18,8,0.0446871896722939,5,0.0,0
57.0,9.0,1,0.0,0,0.0451403336867961,0,0,1.0,18,8,0.0281363786825554,3,0.0,0
64.0,9.0,1,0.0,0,0.0547777882176078,0,0,1.0,15,7,0.0814299900695134,2,0.2098623853211009,0
26.0,1.0,1,1.0,0,0.0454624770137313,1,0,,23,5,0.0337636544190665,6,0.0,0
33.0,3.0,1,1.0,0,0.0533415658850216,1,0,1.0,18,7,0.3190996358821582,1,0.0,1
50.0,4.0,1,1.0,0,0.0850726835881397,0,1,1.0,6,8,0.0542866600463422,3,0.0,0
47.0,4.0,1,2.0,0,0.0545496033610287,0,0,1.0,24,7,0.133730552797087,14,0.0,0
39.0,2.0,0,2.0,0,0.050053019422558,0,0,1.0,23,10,0.017212843429328,4,0.0,0
52.0,1.0,1,0.0,0,0.0446571186963933,0,1,1.0,28,7,0.0168818272095332,5,0.0,0
31.0,3.0,0,0.0,0,0.0377310371672863,1,0,,29,5,0.0238331678252234,4,0.0,0
50.0,3.0,1,0.0,0,0.0444692017556811,0,0,1.0,11,8,0.0225091029460443,5,0.0,0
47.0,5.0,1,1.0,0,0.052509362290439,1,0,1.0,13,8,0.0314465408805031,3,0.0,0
30.0,2.0,0,2.0,0,0.0415430665360196,1,0,1.0,27,8,0.0029791459781529,15,0.0,0
32.0,5.0,0,2.0,0,0.0580529120414491,0,0,1.0,14,4,0.0575968222442899,1,0.0,0
36.0,5.0,1,1.0,0,0.0484959933423712,0,0,,9,6,0.0936775902019198,1,0.0,0
46.0,5.0,1,2.0,0,0.0473819143367203,1,0,1.0,14,5,0.0453492221118834,1,0.3979357798165137,0
45.0,2.0,1,2.0,0,0.0726030523080227,0,0,1.0,21,11,0.0407149950347567,1,0.1158256880733945,0
37.0,5.0,0,1.0,0,0.0444692017556811,0,0,1.0,4,8,0.02151605428666,2,0.0,0
58.0,9.0,1,0.0,0,0.1153138884041825,1,0,,4,6,0.2512413108242304,4,0.0,0
59.0,2.0,1,2.0,0,0.0690460530731131,0,0,1.0,17,2,0.0390599139357828,1,0.1066513761467889,0
28.0,2.0,1,2.0,0,0.0643347069166856,1,0,1.0,18,5,0.046011254551473,1,0.0,0
48.0,2.0,1,2.0,0,0.1423068146736285,1,0,1.0,2,2,0.1032770605759682,3,0.0,0
55.0,3.0,1,,0,0.0668178950618112,0,0,0.0,30,7,0.0281363786825554,2,0.0,0
37.0,3.0,0,0.0,0,0.0558918672232587,1,0,1.0,15,5,0.0486593843098311,1,0.4048165137614679,0
41.0,2.0,1,2.0,0,0.0831935141810177,0,0,1.0,19,11,0.0119165839126117,1,0.0,0
35.0,3.0,1,1.0,0,0.0463081032469362,0,1,,4,10,0.0003310162197947,1,0.9277522935779816,0
34.0,3.0,0,1.0,0,0.0610998510087112,1,0,1.0,18,7,0.0284673949023502,1,0.0,0
43.0,2.0,0,2.0,0,0.0464289069945369,0,0,1.0,21,11,0.0152267461105594,1,0.1307339449541284,0
59.0,5.0,1,1.0,0,0.0444826243943034,0,0,1.0,15,4,0.0513075140681893,2,0.4346330275229357,1
50.0,3.0,1,0.0,0,0.0443349753694581,0,1,1.0,10,7,0.120820920225091,6,0.0,0
37.0,5.0,1,1.0,0,0.0509120682943853,0,0,1.0,22,10,0.1125455147302217,2,0.2098623853211009,1
35.0,5.0,1,1.0,0,0.0819049408732768,1,0,1.0,4,9,0.083416087388282,2,0.1089449541284403,0
50.0,5.0,0,1.0,0,0.0967772244667856,0,0,1.0,26,10,0.0973187686196623,1,0.0,0
36.0,5.0,1,1.0,0,0.0510060267647414,0,1,1.0,11,8,0.0873882820258192,3,0.0,0
41.0,7.0,1,1.0,0,0.113058885115636,1,0,1.0,13,4,0.0751406818934127,1,0.0,0
28.0,2.0,1,2.0,0,0.0487376008375726,1,0,,27,5,0.0,4,0.0,0
42.0,5.0,0,2.0,0,0.0389524972819156,1,0,1.0,12,5,0.0244952002648129,5,0.3360091743119266,0
60.0,10.0,1,1.0,0,0.1091663199151689,0,0,,5,6,0.1373717312148295,1,0.0,0
28.0,2.0,0,2.0,0,0.110736768633978,1,0,0.0,13,5,0.138033763654419,3,0.0,0
48.0,6.0,1,1.0,0,0.0542006147568489,0,1,1.0,10,7,0.0334326381992717,1,0.0,0
51.0,6.0,1,2.0,0,0.11699171823197,0,0,,6,6,0.0125786163522012,1,0.0,0
32.0,5.0,1,2.0,0,0.0993543710822673,0,0,1.0,26,5,0.0364117841774246,7,0.3302752293577982,0
35.0,5.0,1,2.0,0,0.0469926578166736,0,0,1.0,26,8,0.0933465739821251,2,0.0,0
37.0,5.0,1,,0,0.0470060804552959,0,0,1.0,1,10,0.0774577954319761,1,0.1238532110091743,1
38.0,3.0,1,1.0,0,0.0847102723453376,1,0,,11,6,0.0287984111221449,1,0.0,0
,10.0,1,1.0,0,0.0526570113152843,0,0,1.0,13,8,0.2522343594836147,3,0.0,0
32.0,2.0,0,,0,0.0550328183514315,0,0,1.0,28,1,0.0291294273419397,1,0.0,0
43.0,5.0,1,1.0,0,0.0467107824056052,0,0,1.0,4,8,0.0685203574975173,3,0.0,0
36.0,2.0,0,2.0,0,0.0477309029409001,1,0,1.0,7,5,0.0516385302879841,2,0.4139908256880734,0
29.0,2.0,1,2.0,0,0.0562408558274385,0,0,1.0,3,2,0.0536246276067527,3,0.0,0
32.0,7.0,0,1.0,0,0.0822807747547012,1,0,1.0,21,11,0.063224097980801,1,0.0,0
41.0,2.0,1,2.0,0,0.1057703923437269,1,1,1.0,16,7,0.0337636544190665,1,0.0,0
26.0,1.0,0,1.0,0,0.0461738768607132,1,1,1.0,23,7,0.0268123138033763,3,0.0,0
34.0,3.0,1,0.0,0,0.046831586153206,0,0,1.0,24,7,0.0244952002648129,1,0.0,0
57.0,10.0,1,2.0,0,0.0444692017556811,1,1,,28,5,0.2131744455478318,1,0.0,1
36.0,1.0,0,1.0,0,0.0643615521939302,1,0,1.0,18,11,0.0572658060244952,2,0.2006880733944954,0
42.0,3.0,1,1.0,0,0.0854350948309418,1,0,,27,5,0.0092684541542535,1,0.0,0
35.0,5.0,1,1.0,0,0.0452208695185299,0,0,1.0,29,8,0.0066203243958953,12,0.0,0
52.0,6.0,1,0.0,0,0.0482006952926806,1,0,,7,5,0.2264150943396226,2,0.0,0
36.0,2.0,0,2.0,0,0.096481926417095,1,0,,27,5,0.005627275736511,5,0.0,0
46.0,5.0,1,1.0,0,0.0399457725399659,1,0,,27,5,0.0357497517378351,1,0.0,0
60.0,2.0,1,2.0,0,0.049381887491443,0,0,1.0,3,6,0.1949685534591195,1,0.0,1
57.0,9.0,1,0.0,0,0.0511939437054536,1,1,1.0,7,8,0.0182058920887123,2,0.0,0
48.0,2.0,1,2.0,0,0.0578649951007369,1,0,1.0,29,1,0.038728897715988,3,0.0,0
59.0,4.0,1,0.0,0,0.0444692017556811,1,0,0.0,28,7,0.0307845084409136,2,0.0,0
39.0,2.0,1,2.0,0,0.047771170856767,0,0,1.0,11,8,0.0271433300231711,2,0.0,0
44.0,3.0,1,1.0,0,0.0420262815264224,1,1,1.0,14,5,0.0019860973187686,10,0.0,0
27.0,2.0,0,2.0,0,0.050455698581227,0,0,1.0,23,6,0.0665342601787487,3,0.0,0
59.0,10.0,1,1.0,0,0.0602139568596394,0,0,,9,6,0.0241641840450182,2,0.0,0
36.0,5.0,1,1.0,0,0.1244278600287244,1,0,1.0,18,11,0.0443561734524991,2,0.0,0
44.0,7.0,1,1.0,0,0.0472208426732527,0,0,1.0,3,11,0.0943396226415094,1,0.0,1
50.0,7.0,1,1.0,0,0.0444692017556811,0,0,1.0,4,8,0.0271433300231711,4,0.0,0
41.0,2.0,1,2.0,0,0.0494221554073099,1,0,0.0,22,8,0.0016550810989738,3,0.0,0
47.0,7.0,1,1.0,0,0.07042858485121,0,1,1.0,14,5,0.0731545845746441,1,0.4185779816513761,0
32.0,5.0,0,2.0,0,0.0479456651588569,0,0,1.0,22,7,0.1333995365772922,4,0.0,0
38.0,3.0,1,1.0,0,0.0482812311244144,1,1,,3,6,0.3396226415094339,6,0.0,0
55.0,3.0,1,,0,0.044777922443994,0,0,1.0,13,8,0.0393909301555776,2,0.0,0
38.0,2.0,0,2.0,0,0.0628984845840995,0,0,1.0,22,10,0.0380668652763985,4,0.0,0
31.0,2.0,0,2.0,0,0.0453014053502637,1,0,1.0,18,5,0.0566037735849056,1,0.3371559633027522,0
38.0,3.0,1,1.0,0,0.0465765560193822,0,0,,9,6,0.0976497848394571,5,0.0,0
29.0,0.0,0,2.0,0,0.0577710366303808,0,0,1.0,5,2,0.1850380668652764,1,0.0,0
55.0,1.0,1,1.0,0,0.046965812539429,1,1,,9,5,0.0784508440913604,1,0.0,0
