id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month;Random
7382264;https://www.airbnb.com/rooms/7382264;Room in Amsterdam IJburg 2 floor.;11225917;Flávio;t;IJburg - Zeeburgereiland;Private room in condominium;Private room;1.5 shared baths;1.0;1.0;"[""Wifi"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Gym"", ""Smoke alarm""]";45.0;321;2015-08-08;2019-07-27;97;10.0;10.0;10.0;10.0;9.0;9.0;4.93;0
7385918;https://www.airbnb.com/rooms/7385918;Great full apartment at Vondelpark;38055722;Robbie;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""First aid kit"", ""Washer""]";80.0;3;2015-08-07;2015-08-15;73;8.0;9.0;7.0;7.0;9.0;9.0;0.05;0
7386205;https://www.airbnb.com/rooms/7386205;Amsterdam-city modern family house;12496075;Clara;f;Oostelijk Havengebied - Indische Buurt;Entire townhouse;Entire home/apt;1.5 baths;4.0;4.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Stove"", ""Wifi"", ""Hot water"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Iron"", ""EV charger"", ""Dishwasher"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";120.0;18;2015-08-04;2019-08-18;96;10.0;10.0;10.0;10.0;10.0;9.0;0.28;0
7394002;https://www.airbnb.com/rooms/7394002;Lovely APT - Stunning Roof Terrace;1464510;Wendy And Bram;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Hot water"", ""Hangers"", ""Crib"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Window guards"", ""Heating"", ""Cooking basics"", ""Smoke alarm""]";149.0;9;2015-07-22;2015-08-26;98;10.0;9.0;10.0;10.0;10.0;9.0;0.14;0
7412279;https://www.airbnb.com/rooms/7412279;Comfi bed and livingroom in Ams!;38833708;A;f;Centrum-Oost;Private room in apartment;Private room;1 bath;1.0;1.0;"[""Wifi"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""TV"", ""Indoor fireplace"", ""Washer"", ""Smoke alarm""]";70.0;12;2015-08-07;2016-08-01;97;10.0;10.0;10.0;10.0;10.0;10.0;0.18;0
7448268;https://www.airbnb.com/rooms/7448268;Junior Suite in Big HouseBoat B&B;39009584;Yara;t;IJburg - Zeeburgereiland;Private room in bed and breakfast;Private room;1.5 shared baths;1.0;2.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Table corner guards"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""High chair"", ""Oven"", ""Children\u2019s dinnerware"", ""Private entrance"", ""TV"", ""Baby bath"", ""Free street parking"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Lake access"", ""Iron"", ""EV charger"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer"", ""Breakfast""]";98.0;17;2017-08-30;2019-10-23;98;10.0;10.0;10.0;10.0;10.0;9.0;0.42;0
7451202;https://www.airbnb.com/rooms/7451202;Relaxed Amsterdam City Apartment;14375355;Fabian;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";123.0;1;2015-09-15;2015-09-15;100;10.0;8.0;10.0;10.0;10.0;6.0;0.02;0
7457217;https://www.airbnb.com/rooms/7457217;Nice centrally located apartment for 2 persons;23714535;Igor;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";120.0;26;2016-08-23;2019-09-15;98;10.0;10.0;10.0;10.0;9.0;9.0;0.5;0
7468073;https://www.airbnb.com/rooms/7468073;Lovely apartment in City Centre;5211845;Willemijn;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating""]";140.0;20;2015-08-07;2020-01-05;97;10.0;10.0;10.0;10.0;10.0;10.0;0.31;0
7468232;https://www.airbnb.com/rooms/7468232;MuseumSquare apartment with garden;7215538;Minke;f;Zuid;Entire apartment;Entire home/apt;2 baths;2.0;2.0;"[""Children\u2019s books and toys"", ""Microwave"", ""First aid kit"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Babysitter recommendations"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Baby bath"", ""Baby monitor"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Crib"", ""Fire extinguisher"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Baby safety gates"", ""Dryer"", ""Essentials"", ""Changing table"", ""Heating"", ""Washer""]";495.0;2;2015-08-31;2015-10-18;100;10.0;10.0;10.0;10.0;10.0;10.0;0.03;0
7474268;https://www.airbnb.com/rooms/7474268;Bright 72m2, 3room + sunny balcony;4002786;Eva & Wouter;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;2.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";130.0;6;2015-08-27;2018-05-19;97;10.0;10.0;10.0;10.0;10.0;9.0;0.09;0
7474662;https://www.airbnb.com/rooms/7474662;kramerskamer;39146647;Hein;f;Centrum-Oost;Entire condominium;Entire home/apt;1 bath;;1.0;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Room-darkening shades"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating""]";86.0;374;2015-08-27;2020-09-10;94;9.0;8.0;10.0;9.0;10.0;9.0;5.8;0
7490041;https://www.airbnb.com/rooms/7490041;nice appartment near Vondelpark;23100459;Leonie;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";100.0;1;2016-01-05;2016-01-05;100;10.0;6.0;10.0;10.0;10.0;10.0;0.02;0
7494220;https://www.airbnb.com/rooms/7494220;Great Apartment, Perfect location! (with Bedstead);21248199;Joren;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Smoke alarm""]";182.0;1;2015-08-03;2015-08-03;80;10.0;8.0;10.0;10.0;10.0;8.0;0.02;0
7496582;https://www.airbnb.com/rooms/7496582;Nice & comfy renovated apartement!;3938291;Robert;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";102.0;8;2016-01-02;2016-04-01;95;10.0;10.0;10.0;10.0;9.0;9.0;0.13;0
7539137;https://www.airbnb.com/rooms/7539137;Funky city appartement with garden;9591432;Malou;t;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Hair dryer"", ""Heating""]";104.0;46;2015-08-30;2019-12-27;97;10.0;10.0;10.0;10.0;9.0;10.0;0.71;0
7545536;https://www.airbnb.com/rooms/7545536;Homy apartment in buzzing West;5013325;Stefano;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Smoke alarm""]";84.0;23;2015-08-05;2017-07-16;95;10.0;9.0;10.0;10.0;9.0;9.0;0.35;0
7551941;https://www.airbnb.com/rooms/7551941;A'dam center: close to Anna Frank;35504108;Simone;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer""]";127.0;2;2015-08-02;2015-08-05;60;;;;10.0;10.0;6.0;0.03;0
7555385;https://www.airbnb.com/rooms/7555385;Intimate studio;39600914;Petra;f;Slotervaart;Private room in apartment;Private room;1 private bath;1.0;1.0;"[""Microwave"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Pour-over coffee"", ""Private living room"", ""Mini fridge"", ""Dishes and silverware"", ""Smoke alarm"", ""Private entrance"", ""TV"", ""Wifi"", ""Hot water"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Luggage dropoff allowed"", ""Lake access"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";59.0;258;2015-11-06;2020-11-01;93;9.0;9.0;10.0;10.0;9.0;9.0;4.15;0
7555967;https://www.airbnb.com/rooms/7555967;Beautiful luminous apartment!;39601893;Sander;f;Centrum-Oost;Private room in apartment;Private room;1 bath;1.0;1.0;"[""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Washer"", ""Smoke alarm""]";69.0;2;2015-08-09;2015-08-10;90;10.0;10.0;10.0;10.0;9.0;10.0;0.03;0
7559303;https://www.airbnb.com/rooms/7559303;Light apartment, top location, roof terrace, 140m2;8210972;Frank;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;3.0;4.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Beach essentials"", ""Carbon monoxide alarm"", ""First aid kit"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Babysitter recommendations"", ""Cable TV"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Baby safety gates"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Cleaning before checkout"", ""Bed linens"", ""Extra pillows and blankets"", ""Heating"", ""Washer""]";249.0;17;2015-07-27;2018-08-25;99;10.0;10.0;10.0;10.0;10.0;10.0;0.26;0
7576292;https://www.airbnb.com/rooms/7576292;Luxury apartment Museum District;39723343;Isabel;f;Zuid;Entire apartment;Entire home/apt;2 baths;2.0;1.0;"[""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Dryer"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";174.0;2;2015-09-17;2015-09-29;70;9.0;5.0;10.0;10.0;10.0;8.0;0.03;0
7585174;https://www.airbnb.com/rooms/7585174;Bright and cosy apartment;22913525;Kaz & Karin;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";120.0;13;2015-08-31;2019-01-01;98;10.0;10.0;10.0;10.0;9.0;10.0;0.2;0
7589916;https://www.airbnb.com/rooms/7589916;Your Own Studio in Amsterdam!;16572710;Lex;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;Half-bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Smoke alarm""]";150.0;43;2015-10-09;2019-10-21;88;9.0;9.0;10.0;10.0;9.0;8.0;0.68;0
7594851;https://www.airbnb.com/rooms/7594851;Room in penthouse on the 16th floor with Jacuzzi!;25793946;Richard;f;Slotervaart;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Microwave"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Hot tub"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Indoor fireplace"", ""Elevator"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";70.0;16;2015-08-09;2017-11-20;90;9.0;8.0;9.0;9.0;9.0;9.0;0.25;0
7596575;https://www.airbnb.com/rooms/7596575;Nice Furnished Room @ Good Location;7722742;Irene;f;Centrum-West;Private room in apartment;Private room;1 bath;1.0;1.0;"[""Wifi"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Heating"", ""Smoke alarm""]";90.0;2;2015-08-09;2015-09-04;100;10.0;9.0;10.0;9.0;9.0;9.0;0.03;0
7612191;https://www.airbnb.com/rooms/7612191;Comfy Appartment Jordaan&Westerpark;39701110;Suzanne;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""Oven"", ""Patio or balcony"", ""TV"", ""Stove"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";160.0;2;2015-08-07;2015-11-02;90;10.0;10.0;10.0;10.0;9.0;10.0;0.03;0
7616030;https://www.airbnb.com/rooms/7616030;Lovely renovated light apartment!;39108365;Marloes;t;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Oven"", ""Iron"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Smoke alarm""]";120.0;44;2015-08-31;2020-03-02;99;10.0;10.0;10.0;10.0;9.0;9.0;0.68;0
7627497;https://www.airbnb.com/rooms/7627497;Stay next to the Westerpark (tip!);4902335;Justus;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Washer""]";140.0;24;2015-09-02;2019-09-07;93;9.0;8.0;9.0;10.0;10.0;9.0;0.37;0
7632775;https://www.airbnb.com/rooms/7632775;Hip apartment with sunny balcony;10436652;Heike;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Sound system"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Record player"", ""Cable TV"", ""TV"", ""Baby bath"", ""Body soap"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Bathtub"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Conditioner"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";70.0;26;2015-09-15;2019-10-21;99;10.0;10.0;10.0;10.0;10.0;9.0;0.41;0
7642756;https://www.airbnb.com/rooms/7642756;Cosy apartment with a balcony for a couple;40103131;Haiko & Fleur;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";114.0;34;2016-02-29;2018-08-13;99;10.0;10.0;10.0;10.0;10.0;10.0;0.58;0
7701495;https://www.airbnb.com/rooms/7701495;Sunny appartment in heart of BoLo;2049540;Willem;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Microwave"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Cooking basics"", ""Washer"", ""Lockbox"", ""Paid parking on premises""]";110.0;58;2015-10-21;2020-08-16;95;10.0;9.0;10.0;10.0;9.0;9.0;0.93;0
7706669;https://www.airbnb.com/rooms/7706669;COMPLETE APARTMENT in amazing hip area;6658409;Ruben & Viki;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Wifi"", ""Hot water"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""Heating"", ""Washer""]";145.0;8;2015-12-08;2019-07-17;95;10.0;9.0;10.0;10.0;9.0;9.0;0.13;0
7713387;https://www.airbnb.com/rooms/7713387;Romantic house with terrace;9118959;Anne;f;Centrum-West;Entire house;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";150.0;20;2015-08-22;2019-10-21;100;10.0;10.0;10.0;10.0;10.0;10.0;0.31;0
7714232;https://www.airbnb.com/rooms/7714232;Brandnew sunny apartment Amsterdam;21449889;Lianne;f;Oostelijk Havengebied - Indische Buurt;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Stove""]";199.0;14;2015-08-16;2018-06-25;98;9.0;10.0;10.0;10.0;8.0;9.0;0.22;0
7718405;https://www.airbnb.com/rooms/7718405;Cosy, clean and beautiful shared apartment.;25023338;Giannis;f;Bos en Lommer;Private room in apartment;Private room;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";140.0;2;2015-08-10;2016-03-13;90;9.0;10.0;9.0;10.0;8.0;9.0;0.03;0
7719516;https://www.airbnb.com/rooms/7719516;Private bedroom. Amsterdam.;19345373;Tako;f;IJburg - Zeeburgereiland;Private room in house;Private room;1 bath;1.0;1.0;"[""Wifi"", ""Heating"", ""Breakfast"", ""Kitchen""]";75.0;5;2016-05-01;2018-10-21;100;9.0;10.0;10.0;10.0;7.0;8.0;0.09;0
7729737;https://www.airbnb.com/rooms/7729737;Your next holiday appartement :);19770800;Andor;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";199.0;13;2015-09-02;2017-08-23;97;10.0;9.0;10.0;10.0;9.0;9.0;0.2;0
7729814;https://www.airbnb.com/rooms/7729814;Heavenly hideaway in the Pijp;12464627;Rosa;t;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";170.0;37;2015-08-17;2019-09-15;98;10.0;10.0;10.0;10.0;10.0;9.0;0.57;0
